stop_id,stop_name,stop_lat,stop_lon,location_type
740068375,Ringhäll,59.739874,18.154864,
740068376,Trostavägen,59.741925,18.142110,
740068377,Rickeby,59.742680,18.131933,
740068378,Skalhamra,59.744411,18.120347,
740068379,Mälby (Gottröra),59.745630,18.107675,
740068381,Eklunda,59.734192,18.284253,
740068382,Stortjäran,59.735104,18.261019,
740068383,Liesta vägskäl,59.742666,18.387449,
740068384,Lövsta,59.738186,18.401531,
740068385,Kundbysjön,59.735228,18.408061,
740068386,Enby,59.734196,18.414367,
740068387,Kundby,59.732750,18.423379,
740068388,Björkholmen,59.734326,18.440223,
740068389,Salmunge,59.735542,18.450315,
740068390,Björkboda,59.737087,18.465861,
740068391,Vallbyberg,59.740078,18.516786,
740068392,Husby vägskäl,59.741253,18.525582,
740068393,Sätuna,59.736096,18.531727,
740068394,Bobackens gård,59.759394,18.393511,
740068395,Kattnäs,59.762288,18.388376,
740068396,Jägartorp,59.763596,18.379416,
740068397,Ekebyholms slott,59.767364,18.356096,
740068398,Ekebyholmsskolan,59.769782,18.355533,
740068399,Ekebyvägen,59.773486,18.348371,
740068400,Sandtorp,59.779042,18.342471,
740068401,Björkskog,59.786285,18.333312,
740068402,Råby gård,59.790840,18.320597,
740068403,Råby södra,59.792018,18.316730,
740068404,Granby,59.789678,18.307610,
740068405,Hammargården,59.787719,18.305290,
740068406,Rånäs bruk,59.789339,18.298980,
740068407,Rånäs Rundeln,59.801082,18.300052,
740068408,Rånäs skola,59.794800,18.288001,
740068423,Långsjöskolan,59.739319,18.360666,
740068425,Stenhagen,59.818485,18.312837,
740068426,Bredvik,59.830900,18.316838,
740068432,Norrbyggeby,59.849569,18.329579,
740068434,Idrottsparken,59.753120,18.701460,
740068436,Vallby gårdsväg,59.749114,18.383782,
740068437,Rånäs slott,59.793182,18.298999,
740068438,Virboda,59.673414,18.408522,
740068439,Lovisedals vägskäl,59.691196,18.412567,
740068440,Marielund (Rimbo),59.719809,18.365969,
740068441,Asplund (Lokalg),59.731383,18.373915,
740068442,Röbacka,59.696408,18.408334,
740068443,Vallby hage,59.748689,18.379835,
740068444,Ekdalen,59.679702,18.414337,
740068445,Söderlund,59.717967,18.369278,
740068448,Hantverkaregatan,59.758705,18.700305,
740068449,Brännässkolan,59.759994,18.708642,
740068450,Hamnvägen,59.760358,18.712092,
740068451,Roslagens sjukhus,59.763043,18.713732,
740068452,Gråbergsgatan,59.762436,18.717614,
740068454,Tallgatan,59.762551,18.721381,
740068456,Häggen,59.764240,18.726194,
740068457,Tunvägen,59.768197,18.721909,
740068460,Solbackastugan,59.773036,18.726464,
740068462,Rönnbärsvägen,59.771866,18.718881,
740068463,Mossvägen,59.770523,18.713403,
740068464,Diamantgatan,59.762333,18.696275,
740068466,Rodengymnasiet,59.764343,18.696342,
740068467,Drottninggatan,59.757909,18.695661,
740068468,Norrtälje sjukhus,59.758114,18.692065,
740068469,Eneberg,59.754666,18.689987,
740068470,Norrtälje kyrkogård,59.753067,18.691630,
740068471,Flygfältet,59.748966,18.697184,
740068474,Familjens hus,59.746701,18.691952,
740068476,Kvisthamraskolan,59.753537,18.707405,
740068477,Lommarvägen,59.763430,18.688464,
740068478,Konvaljen,59.761353,18.681983,
740068480,Lommarskolan,59.762719,18.672931,
740068481,Norra Knutby torg,59.766786,18.696767,
740068482,Vårgatan,59.768697,18.695241,
740068483,Torvalla vägskäl,59.732643,18.528885,
740068484,Torvalla by,59.725521,18.524998,
740068485,Torslunda,59.722977,18.526409,
740068486,Backas vägskäl,59.716335,18.529283,
740068487,Ensamma gården,59.707058,18.538305,
740068488,Addeboda,59.698517,18.538320,
740068489,Addarsnäs vägskäl,59.696266,18.548513,
740068490,Addarsnäs fritidsområde,59.695476,18.554916,
740068491,Österlisa västra,59.694505,18.562227,
740068492,Österlisa östra,59.693817,18.568070,
740068493,Österlisa fritidsområde,59.692837,18.573212,
740068494,Lännaby fritidsområde,59.690224,18.589750,
740068495,Kallö,59.690091,18.597680,
740068496,Länna by,59.684738,18.604464,
740068497,Länna kyrka,59.683733,18.608199,
740068498,Länna prästgård,59.686494,18.614309,
740068499,Länna vägskäl östra,59.691559,18.619370,
740068500,Värn,59.688439,18.626215,
740068501,Länna-Veda,59.691362,18.635628,
740068502,Snesslingby,59.690410,18.647664,
740068503,Kappsta,59.819527,18.770164,
740068504,Kåsta vägskäl,59.817333,18.778584,
740068505,Eke,59.815892,18.788282,
740068506,Inåls vägskäl,59.815599,18.794890,
740068507,Utåls vägskäl,59.819488,18.815375,
740068508,Karlsborg västra,59.825367,18.830838,
740068509,Karlsborg östra,59.831158,18.844549,
740068510,Stora Anderssvedja,59.843260,18.860325,
740068511,Lilla Anderssvedja,59.845559,18.882313,
740068512,Lindbacken,59.862607,18.914822,
740068513,Lövholmen,59.859626,18.910204,
740068514,Hallboda vägskäl,59.866710,18.918706,
740068515,Grenholmen,59.869849,18.922733,
740068516,Sandängen,59.874032,18.922071,
740068517,Harö södra,59.878975,18.929163,
740068518,Harö by,59.881931,18.933283,
740068520,Harö brygga,59.885243,18.937544,
740068521,Holmens vägskäl,59.863677,18.917833,
740068522,Klubben,59.862234,18.923020,
740068523,Dröjbacken,59.858126,18.927315,
740068524,Björhövda gård,59.857648,18.936841,
740068525,Björhövda vägskäl,59.856176,18.937149,
740068526,Rosättra,59.845325,18.918618,
740068527,Masrudan,59.831148,18.913047,
740068528,Överlöpe,59.825539,18.907868,
740068530,Brännström,59.831593,18.849049,
740068531,Storholmens sommarkoloni,59.784360,18.855863,
740068532,Holmängen,59.774772,18.657632,
740068533,Malsta vägskäl västra,59.774724,18.668956,
740068534,Vällingsö vägskäl,59.774648,18.642625,
740068535,Malsta kyrka,59.770943,18.637448,
740068537,Malsta by,59.769896,18.627636,
740068539,Degarö vägskäl,59.769937,18.621122,
740068540,Horsvallen,59.761717,18.607789,
740068541,Lilla Bergby,59.760579,18.599682,
740068542,Sundsta fritidsområde,59.754363,18.576789,
740068543,Stjärnsund,59.751909,18.572652,
740068544,Sundsta,59.749283,18.561721,
740068545,Nydal,59.745414,18.541846,
740068546,Syninge vägskäl,59.744257,18.530559,
740068556,Lohärads kyrka,59.807166,18.560420,
740068557,Enstigen,59.758351,18.594191,
740068564,Vitsjö vägskäl,59.811891,18.641939,
740068565,Karbylund,59.810753,18.622568,
740068566,Göringe,59.806988,18.610074,
740068567,Loskälva,59.803398,18.594335,
740068568,Nyckelby,59.805035,18.576787,
740068569,Vik östra,59.812172,18.555502,
740068570,Vik västra,59.816665,18.546814,
740068576,Norra Gribby,59.813315,18.546360,
740068577,Södra Gribby,59.810450,18.547676,
740068578,Råby torg,59.806712,18.549062,
740068586,Bergsjödal,59.653813,18.277964,
740068587,Torpmossen,59.653008,18.286333,
740068588,Löt vägskäl,59.651481,18.327792,
740068589,Rö station,59.699864,18.372389,
740068590,Finnby vägskäl,59.729713,18.374783,
740068591,Asplund,59.733277,18.373474,
740068592,Hjälmstavägen,59.531284,18.079535,
740068593,Smidesvägen (på Lindholmsvägen),59.534974,18.090410,
740068594,Lingsbergsvägen,59.536470,18.090122,
740068596,Veda stuteri,59.563257,18.102926,
740068597,Gustav Vasaskolan,59.587795,18.106193,
740068598,Söderby vägskäl,59.594480,18.104436,
740068599,Söderby gård,59.596427,18.112681,
740068600,Solsta,59.604982,18.139170,
740068601,Grebylund,59.614704,18.160934,
740068603,Framnäsvägen,59.628210,18.169894,
740068604,Bergsten,59.634450,18.168985,
740068605,Torsholma,59.637826,18.170003,
740068606,Rolsta,59.642732,18.178791,
740068607,Fågelsunda,59.647432,18.185049,
740068608,Sunnarby vägskäl,59.649932,18.197184,
740068609,Salby,59.644111,18.215430,
740068610,Lingsberg,59.638940,18.238205,
740068611,Broby,59.643093,18.239410,
740068612,Persborg,59.647902,18.237718,
740068613,Rickeby,59.659259,18.247024,
740068614,Backa vägskäl,59.656933,18.258123,
740068615,Kårsta-Ekskogens bygdegård,59.641738,18.224785,
740068616,Sanna vägskäl,59.607872,18.147344,
740068623,Markims Husby,59.596268,18.042121,
740068627,Skrattbacken,59.599993,18.061535,
740068632,Tallebo,59.599068,18.068878,
740068633,Markims gamla skola,59.599356,18.079207,
740068635,Orkesta Haga,59.601076,18.098987,
740068643,Säby,59.520012,18.022136,
740068647,Gällstaberg,59.532295,18.010479,
740068652,Ljusterö skola,59.526029,18.621949,
740068654,Bergvägen,59.529725,18.090178,
740068655,Cedersdal,59.530801,18.111235,
740068656,Olhamra gård,59.534094,18.129671,
740068657,Åsta,59.535753,18.144938,
740068658,Rävsta,59.536695,18.159467,
740068659,Skjutbanan,59.510498,18.600296,
740068660,Kullabyn,59.560052,18.562869,
740068661,Lussinge,59.567500,18.216995,
740068662,Åby (Vada),59.572811,18.211923,
740068663,Vada kyrka,59.577415,18.204267,
740068664,Stora Benhamra,59.593041,18.205168,
740068665,Brotorp,59.599832,18.208982,
740068666,Lilla Benhamra,59.606242,18.212505,
740068667,Ledinge by,59.623113,18.222878,
740068668,Ledinge kvarn,59.626835,18.226071,
740068672,Svista,59.534383,18.251281,
740068676,Fredriksberg,59.661145,18.153560,
740068678,Lövsta säteri,59.677756,18.142080,
740068679,Ullna gård,59.465256,18.153667,
740068680,Östra Ryds kyrka,59.453606,18.192475,
740068681,Kocktorp,59.454955,18.153217,
740068682,Polackstorp,59.434289,18.219426,
740068683,Ladvik,59.428040,18.228551,
740068684,Nibble,59.427201,18.258560,
740068685,Bullerholmen,59.422734,18.293394,
740068686,Kullö,59.411699,18.316298,
740068687,Eriksövägen,59.405709,18.318603,
740068688,Pålsundsvägen,59.403360,18.326337,
740068689,Timmermansvägen,59.403244,18.337425,
740068690,Roslagstull (på Valhallavägen),59.350046,18.059315,
740068691,Kronängsvägen,59.402644,18.331779,
740068692,Nyboda/Ladvik,59.428063,18.220516,
740068693,Frösviksvägen,59.412457,18.234925,
740068694,Ekevägen,59.406867,18.249110,
740068695,Ellboda friluftsgård,59.402023,18.253622,
740068696,Askrikevägen,59.392783,18.273134,
740068697,Karlsudd vägskäl,59.390563,18.291230,
740068698,Stensundet,59.393014,18.310514,
740068699,Tenövägen,59.396324,18.320479,
740068700,Pålsundsvägen södra,59.402234,18.326500,
740068701,Storäng,59.422598,18.323485,
740068702,Löjvik,59.425216,18.329742,
740068703,Överby bollplan,59.432929,18.320973,
740068704,Överby,59.437040,18.310788,
740068707,Ubby gård,59.450104,18.231470,
740068708,Prästtorpet,59.444725,18.241101,
740068709,Hästängsuddsvägen,59.445489,18.261718,
740068710,Svartgarnsvägen,59.439418,18.274572,
740068711,Ardennervägen,59.438204,18.280355,
740068712,Björnhammarsvägen,59.439957,18.284538,
740068715,Skepparvägen,59.446902,18.277728,
740068716,Nantes vägskäl,59.441520,18.289220,
740068717,Täljöviken,59.468483,18.259081,
740068718,Gottsunda,59.477904,18.258087,
740068720,Annedal,59.399986,18.385913,
740068721,Rörängsvägen,59.398793,18.389943,
740068722,Lupinvägen,59.394186,18.401690,
740068723,Rolandsberg,59.392299,18.410279,
740068724,Solövägen,59.392400,18.415569,
740068725,Solhem,59.391534,18.423408,
740068728,Rindö hamn,59.395342,18.435008,
740068729,Grenadjärsvägen,59.393985,18.429673,
740068730,Vegabacken,59.392317,18.404892,
740068731,Östra Tynningö,59.363274,18.420545,
740068755,Norra Tynningö brygga,59.392852,18.376091,
740068862,Karsholm,59.394413,18.780930,
740068909,Albano,59.356325,18.055563,
740068910,Kvarnhagen,59.232442,17.864444,
740068911,Klyvningsvägen,59.233458,17.855832,
740068912,Alhagsvägen,59.234953,17.851558,
740068913,Alby IP,59.237642,17.851877,
740068914,Albyvägen,59.238080,17.837094,
740068916,Kumla Gårdsväg,59.236310,17.830803,
740068917,Gesällvägen,59.232177,17.833835,
740068918,Eriksbergs industriområde,59.231121,17.834753,
740068919,Tegelbruksvägen,59.253834,17.868785,
740068920,Fittjaverken,59.255331,17.866701,
740068921,Lavendelvägen,59.255105,17.845121,
740068922,Brunnaskolan,59.249908,17.836957,
740068923,Borgskolan,59.250171,17.824630,
740068924,Hundhamravägen,59.252178,17.820313,
740068925,Lugnets väg,59.252319,17.815851,
740068926,Norrskogsvägen,59.251545,17.812439,
740068927,Tornbergsskolan,59.248042,17.811918,
740068928,Kärsbyskolan,59.245163,17.811696,
740068929,Fittjavägen,59.251507,17.867750,
740068930,Mälarvägen,59.280878,17.948946,
740068931,Lövsångarvägen,59.276455,17.946001,
740068932,Skrakvägen,59.274283,17.950321,
740068933,Orrvägen,59.271192,17.954793,
740068934,Ejdervägen,59.268396,17.957721,
740068935,Måsvägen,59.266663,17.961489,
740068936,Tranvägen,59.264428,17.968486,
740068937,Snättringe,59.259941,17.975339,
740068938,Källvägen,59.255840,17.982145,
740068939,Skeppsmyreparken,59.248986,17.997293,
740068940,Planetvägen,59.246444,17.998392,
740068941,Kvarnbergsplan,59.240934,17.993885,
740068942,Västerängsvägen,59.227539,18.062584,
740068944,Björkholmsvägen,59.228475,17.991457,
740068945,Sörskogen,59.222278,17.989940,
740068946,Helgedalsvägen,59.231083,17.983213,
740068947,Sördalavägen,59.233053,17.978695,
740068948,Botkyrka kyrka,59.239678,17.816860,
740068949,Asptunavägen,59.239796,17.808612,
740068950,Hökärrsvägen,59.195655,18.006304,
740068951,Glimmervägen,59.228209,17.999272,
740068952,Norrgårdsvägen,59.244194,18.000246,
740068953,Heimdalsvägen,59.254464,17.989790,
740068954,Mellansjö,59.224953,18.001708,
740068955,Balingsnäs,59.221674,18.007611,
740068956,Balingstavägen,59.214261,18.013737,
740068957,Sjötorp,59.209613,18.012456,
740068958,Gladövägen,59.198383,18.008528,
740068959,Lidavägen,59.195202,18.004437,
740068960,Krönet,59.192730,17.993899,
740068961,Kvarnsjön,59.191768,17.989707,
740068963,Torget,59.191970,17.982474,
740068965,Gladö kvarn,59.192522,17.974738,
740068966,Ebbadal,59.194344,18.016337,
740068967,Smedstorpsvägen,59.183612,18.033754,
740068968,Björksättra,59.184476,18.042000,
740068969,Skrovensborg,59.183368,18.047457,
740068970,Ådravägen,59.176477,18.049210,
740068971,Ekedal,59.173392,18.042168,
740068972,Kisalavägen,59.170384,18.035360,
740068973,Bruket,59.166966,18.025745,
740068974,Himmelsvägen,59.165084,18.019695,
740068975,Bockhornsstigen,59.163130,18.011035,
740068976,Getstigen,59.160608,18.009911,
740068977,Ådran,59.157088,18.008320,
740068978,Lissma skola,59.173215,18.062309,
740068980,Fittjaviken,59.253269,17.874396,
740068981,Lissma gård,59.176173,18.075467,
740068982,Solskensvägen,59.210370,17.910483,
740068983,Vårdkasen,59.224883,17.954823,
740068984,Ortopedvägen,59.225065,17.945987,
740068985,Diagnosvägen,59.225162,17.939529,
740068986,Kittelvägen,59.225784,17.931159,
740068987,Resedavägen,59.224972,17.925327,
740068988,Bokvägen,59.223098,17.917450,
740068989,Sörgårdsvägen,59.217480,17.900026,
740068990,Björkängshallen,59.241875,18.006775,
740068991,Blickaberget,59.213921,17.924572,
740068992,Önnemovägen,59.215536,17.899189,
740068993,Tullingebergsvägen,59.211478,17.896314,
740068994,Månstorpsvägen,59.210679,17.904688,
740068995,Flaggplan,59.209215,17.916908,
740068996,Björkhagsvägen,59.240538,17.900091,
740068997,Stigbergsvägen,59.238343,17.908719,
740068998,Gustav Adolfsvägen,59.237554,17.912526,
740068999,Lillerudsvägen,59.235703,17.917563,
740069000,Vasavägen,59.234093,17.923807,
740069002,Kästavägen,59.230711,17.937335,
740069003,Tullingeberg,59.212012,17.908307,
740069004,Vallmovägen,59.219418,17.908448,
740069005,Falks backe,59.203045,17.895308,
740069007,Bernströmsvägen,59.199654,17.883337,
740069008,Gjuteriet,59.199974,17.870017,
740069009,Skyttbrink,59.198869,17.861496,
740069010,Hamrabron,59.198995,17.854677,
740069011,Norrskensbacken,59.211535,17.914460,
740069012,Grindstuvägen,59.250031,17.999219,
740069013,Djupåsvägen,59.250520,18.005877,
740069014,Svedjevägen,59.249421,18.012977,
740069015,Sofiebergsvägen,59.245442,18.019381,
740069016,Västergårdsvägen,59.243448,18.022547,
740069017,Myrängen,59.240627,18.026851,
740069018,Stubbkärrsvägen,59.242987,18.020098,
740069019,Långkärrsvägen,59.242101,18.015712,
740069020,Solfagraskolan,59.239396,18.008421,
740069021,Kynäsvägen,59.237331,18.012108,
740069022,Rotnäsvägen,59.234695,18.014514,
740069023,Trehörningen,59.232593,18.017199,
740069024,Kallkärrsvägen,59.254740,17.970555,
740069025,Mellanvägen,59.244703,17.965588,
740069026,Vistavägen,59.241146,17.969921,
740069027,Vänhemsvägen,59.247546,17.971150,
740069028,Rosendalsgården,59.247472,17.976685,
740069029,Prostvägen,59.247481,17.980981,
740069030,Almvägen,59.245659,17.984721,
740069031,Mossvägen,59.240012,17.972793,
740069032,Byggmästarvägen,59.258620,17.964575,
740069033,Stenbrottsvägen,59.232251,18.009853,
740069034,Storängsstigen,59.235199,18.005977,
740069035,Vikingavägen,59.237649,18.002314,
740069036,Passvägen,59.194409,17.840207,
740069037,Hålvägen,59.191719,17.835392,
740069038,Sveavägen,59.196159,17.817819,
740069039,Solbo,59.189915,17.821477,
740069040,Skrävstavägen,59.188507,17.819644,
740069041,Kassmyra,59.182526,17.815636,
740069042,Bergudden,59.173329,17.802362,
740069043,Malmtorp,59.170533,17.797896,
740069044,Grönfinkvägen,59.166501,17.783829,
740069045,Bremora,59.169606,17.789815,
740069046,Branta backen,59.196182,17.842868,
740069047,Stupvägen,59.196188,17.851620,
740069048,Viltstigen,59.191254,17.855841,
740069049,Kyrkhagsvägen,59.231999,17.965416,
740069050,Midsommarvägen,59.231938,17.959875,
740069051,Kristinavägen,59.238687,17.915207,
740069052,Sibyllavägen,59.240665,17.924969,
740069054,Fredriksdal,59.242794,17.928238,
740069055,S:t Botvids begravningsplats,59.236163,17.891831,
740069056,Hamnvägen,59.255104,17.876472,
740069057,Jägerhorns väg,59.274523,17.920826,
740069058,Lammholmsbacken,59.267547,17.897959,
740069059,Lindholmsbacken,59.268912,17.906849,
740069060,Ekholmsvägen,59.272412,17.910871,
740069061,Ekgårdsvägen,59.273186,17.919638,
740069062,Juringe allé,59.275832,17.926996,
740069063,Smista,59.277550,17.934507,
740069064,Perstorpsvägen,59.240909,18.116857,
740069065,Tallåsvägen,59.281404,17.954647,
740069067,Alice Tegnérs väg,59.198635,17.902058,
740069068,Ekorrvägen,59.196507,17.900948,
740069069,Lavretsvägen,59.192534,17.807140,
740069070,Brantbrinks IP,59.193295,17.904077,
740069071,Riksten,59.189004,17.915696,
740069072,Sundby gård,59.200891,18.016305,
740069074,Flygklubben,59.172948,17.927301,
740069075,Björkhult,59.171057,17.924281,
740069076,Lida,59.162801,17.882816,
740069077,Blickagången,59.219623,17.941092,
740069078,Källvägen,59.215493,17.885035,
740069079,Trädgårdstorp,59.218360,17.884895,
740069080,Vintervägen,59.219537,17.891044,
740069081,Kungsholms,59.228904,17.835305,
740069082,Almvägen,59.219685,17.897464,
740069083,Myrstuguvägen,59.245439,17.887349,
740069084,Notariebacken,59.243134,17.850365,
740069085,Advokatbacken,59.242053,17.854560,
740069086,Alby Lagmansbacken,59.239819,17.846434,
740069087,Tingsbro,59.235833,17.837785,
740069088,Kvarnhagsvägen,59.232395,17.842872,
740069089,Älvestavägen,59.227689,17.840086,
740069090,Tunaholm,59.215631,17.829613,
740069091,Vretarna,59.209924,17.824197,
740069092,Tuna,59.206266,17.825540,
740069093,Samaritvägen,59.204022,17.835282,
740069094,Strandvägen,59.194057,17.805007,
740069095,Annerstavägen,59.226925,17.956213,
740069096,Södertörns högskola,59.220436,17.943525,
740069097,Visättra,59.217802,17.956742,
740069098,Mangårdsvägen,59.212420,17.945546,
740069099,Björnkulla,59.210058,17.940635,
740069100,Ekshäradsgatan,59.234403,18.093775,
740069101,Broängsvägen,59.191136,17.815669,
740069102,Gröndalsvägen,59.198617,17.830077,
740069103,Högbrinksvägen,59.197571,17.823416,
740069104,Mosshagen,59.199121,17.791579,
740069105,Segersjö,59.195127,17.812508,
740069106,Vattravägen,59.197013,17.801433,
740069107,Tumba bruksmuseum,59.200523,17.811389,
740069108,Målarstigen,59.200226,17.780947,
740069109,Snickarstigen,59.204564,17.774965,
740069110,Storskogsvägen,59.199252,17.764576,
740069111,Skogsängsskolan,59.196914,17.760627,
740069112,Tvärvägen,59.200264,17.751593,
740069113,Uttran,59.197590,17.799489,
740069114,Sjövreten,59.158358,17.810057,
740069115,Smällan,59.155736,17.819397,
740069116,Korsnäs,59.153050,17.803733,
740069117,Grödinge kyrka,59.143998,17.789189,
740069118,Klippsta,59.140389,17.783808,
740069119,Marieberg,59.136344,17.776393,
740069120,Tyskbotten,59.129581,17.770624,
740069121,Bergavägen,59.126466,17.766970,
740069122,Snäckstavik,59.119821,17.750313,
740069123,Enbacken,59.116390,17.741912,
740069124,Olberga Tumba,59.111629,17.741434,
740069125,Eldtomta,59.106194,17.732015,
740069126,Näs,59.098938,17.728396,
740069127,Kaggenäs,59.080389,17.728248,
740069128,Ulvsvik,59.073953,17.727505,
740069129,Långudden,59.070900,17.725067,
740069130,Häradsgränsen,59.068065,17.706634,
740069131,Hörningsnäs,59.062340,17.696520,
740069132,Sandviksbadet,59.057068,17.693528,
740069133,Skanssundet,59.052130,17.693484,
740069134,Karlberg,59.095506,17.729775,
740069135,Rosenhill,59.140122,17.832023,
740069136,Iselsta,59.134625,17.842443,
740069137,Uringe skola,59.124335,17.848121,
740069138,Västerbröta,59.113691,17.860828,
740069139,Österbröta,59.110722,17.866307,
740069140,Haga,59.106828,17.876286,
740069141,Ljungängen,59.097888,17.884474,
740069142,Västerby skola,59.085240,17.901523,
740069143,Mattebovägen,59.092039,17.729790,
740069144,Centralvägen,59.233199,17.996210,
740069145,Ängsnäsvägen,59.232853,17.992754,
740069146,Dalkarlsvägen,59.248071,18.005176,
740069147,Ågestavägen,59.251280,18.009801,
740069148,Bäckdalsvägen,59.253895,18.012302,
740069149,Rågsvedsvägen,59.256270,18.017330,
740069150,Skrattmåsvägen,59.250808,18.052585,
740069151,Vildandsvägen,59.248772,18.056098,
740069152,Havsörnstorget,59.246661,18.060797,
740069153,Snösätravägen,59.253672,18.048496,
740069154,Kristinehamnsgatan,59.238703,18.093310,
740069155,Farstanäsvägen,59.242645,18.076956,
740069156,Björkallén,59.233313,18.120356,
740069157,Loftvägen,59.223484,18.142710,
740069158,Studievägen,59.222129,18.148154,
740069159,Vallhornsvägen,59.216061,18.152485,
740069160,Vretskolan,59.217317,18.146563,
740069161,Vallstigen,59.218487,18.143420,
740069162,Boforsgatan,59.236793,18.093164,
740069163,Flottsbro,59.229329,17.886858,
740069165,Brovaktarvägen,59.262323,17.962775,
740069166,Månskärsvägen,59.266161,17.911503,
740069167,Bryggarvägen,59.199171,17.844639,
740069168,Högmoravägen,59.236233,18.035416,
740069169,Hammardalsslingan,59.230409,18.049824,
740069170,Svartviksvägen,59.228619,18.070697,
740069171,Åkantsvägen,59.228605,18.076689,
740069172,Henningsberg,59.228333,18.080946,
740069173,Rödmossevägen,59.228123,18.087292,
740069174,Värmlandsbacken,59.247056,18.077881,
740069175,Sunnemobacken,59.247764,18.084625,
740069176,Farstavägen,59.247176,18.090476,
740069177,Lysviksgatan,59.247748,18.094231,
740069178,Visättra sportcenter,59.216788,17.961618,
740069179,Kästadalsvägen,59.227664,17.936426,
740069180,Lignagatan,59.315707,18.037895,
740069181,Edvard Swartz plan,59.301344,17.969494,
740069182,Storsvängen (på Hägerstensvägen),59.300585,17.964389,
740069183,Bägarvägen,59.247543,17.850893,
740069184,Idholmsvägen,59.273691,17.898371,
740069185,Bläcksvampsvägen,59.224107,17.995943,
740069186,Pyramidbacken,59.264148,17.904924,
740069188,Garagevägen,59.293176,18.095350,
740069189,Kvarnängsvägen,59.219552,17.954120,
740069190,Tomtbergavägen,59.249926,17.831786,
740069191,Kilabergsvägen,59.305931,18.010878,
740069192,Flemingsberg stn Huddingevägen,59.221043,17.948661,
740069193,Skarpbrunnavägen,59.243814,17.808357,
740069194,Sankt Albans väg,59.243431,17.815152,
740069195,Sjösavägen,59.268054,18.037179,
740069196,Norsborgsvägen,59.241796,17.785331,
740069197,Fiskarhagen,59.238572,17.782428,
740069198,Lindhov,59.224437,17.784255,
740069199,Skogvaktarstigen,59.207115,17.763591,
740069200,Bergaholmsvägen,59.217069,17.760273,
740069201,Kvarnbergsskolan,59.242066,17.998129,
740069202,Ottevägen,59.208548,17.918180,
740069203,Aftonvägen,59.207211,17.911479,
740069204,Toppvägen,59.188920,17.832916,
740069205,Lövholmenvägen,59.186723,17.837301,
740069206,Skäcklinge gårdsväg,59.183656,17.831344,
740069207,Skäcklinge,59.181864,17.827022,
740069208,Irisdalsvägen,59.199119,17.739309,
740069209,Norrgärdesvägen,59.200348,17.733322,
740069210,Ängstäppevägen,59.200843,17.728379,
740069211,Nytorp,59.200941,17.722380,
740069212,Åvägen,59.202085,17.840891,
740069218,Toredalsvägen,59.186153,17.732033,
740069219,Adler Salvius väg,59.214978,17.895337,
740069220,Toyota,59.267505,17.925496,
740069221,Diagonalvägen,59.264667,17.921689,
740069223,Vreta gårdsväg,59.211893,17.824033,
740069224,Svanholmsvägen,59.269712,17.887813,
740069225,Mogårdsgången,59.266132,17.887647,
740069226,Högdalens industri,59.259750,18.052753,
740069227,Storforsplan,59.240354,18.092877,
740069228,Kärsbyvägen,59.244495,17.805505,
740069229,Lindvreten,59.261586,17.898979,
740069230,Apoteksbolaget,59.261365,17.903806,
740069231,Mogårdsvägen,59.263246,17.892925,
740069232,Storvretsvägen,59.213585,18.154802,
740069233,Solgård,59.227639,17.973831,
740069234,Mariedalsvägen,59.230287,17.978186,
740069235,Odonbacken,59.229452,18.154368,
740069236,Balettvägen,59.227141,18.157013,
740069237,Ekspinnarvägen,59.244481,18.027821,
740069238,Myrängens vändplan,59.246885,18.031641,
740069239,Truckvägen,59.198868,18.124695,
740069240,Kvarnlyckevägen,59.252219,17.955825,
740069241,Hagvreten,59.212994,18.082500,
740069242,Gesällbacken,59.300272,17.944688,
740069243,Kavlevägen,59.228116,17.931321,
740069244,Trågstigen,59.228292,17.925480,
740069257,Vårdkasevägen,59.279955,17.923058,
740069258,Fornminnesvägen,59.281948,17.928569,
740069259,Lilla Dalens begravningsplats,59.218445,17.847803,
740069260,Alfred Nobels allé,59.211889,17.916443,
740069261,Hangarvägen,59.186615,17.916791,
740069262,Gösta Frohms väg,59.184018,17.914724,
740069263,Skolberga,59.195120,17.724959,
740069264,Tallsättravägen,59.190997,17.724465,
740069265,Karlskronaviksvägen,59.186013,17.723294,
740069267,Elgentorpsvägen,59.208592,17.897136,
740069269,Petunievägen,59.216417,17.906319,
740069270,Blickavägen,59.215614,17.912154,
740069271,Rågvägen,59.247442,17.824013,
740069272,Riddarvägen,59.226086,17.919790,
740069273,Dymmelkärrsvägen,59.221523,17.913780,
740069274,Mekanikervägen,59.206600,17.923645,
740069275,Plåtslagarvägen,59.201352,17.919487,
740069276,Smedvägen,59.200458,17.910923,
740069277,Formarvägen,59.200356,17.916134,
740069278,Flottiljvägen,59.203185,17.899991,
740069279,Krokvägen,59.199871,17.906721,
740069280,Söderby gårds väg,59.217861,17.779198,
740069281,Gymnasiet,59.191891,17.747091,
740069284,Ladvik,59.246250,17.669742,
740069285,Högantorp,59.257830,17.606813,
740069289,Kvarnängen,58.923360,17.921401,
740069290,Malmsjö allé,59.164942,17.770588,
740069291,Bremoravägen,59.165043,17.786980,
740069292,Lövlund,59.134612,17.830614,
740069293,Åvinge kvarn,59.126289,17.817860,
740069294,Dalsta,59.118048,17.803773,
740069295,Byrstavägen,59.114446,17.805641,
740069296,Kagghamra,59.105675,17.799649,
740069297,Stutbyvägen,59.088055,17.788070,
